alf_excel_row,alf_facility,alf_corporate,alf_address,alf_city,alf_state,alf_beds,alf_census,alf_ownership,alf_served,confidence,snf_excel_row,snf_facility,snf_corporate,snf_beds,snf_census,cms_provider,cms_beds,cms_chain,cms_chain_id
8775,BARBOUR COURT NURSING AND REHABILITATION CENTER,PRINCIPLE,515 Barbour Rd,Smithfield,NC,140,112,Corporate,Yes,HIGH,8752,BARBOUR COURT NURSING AND REHABILITATION CENTER,PRINCIPLE LONG TERM CARE,165,132.7,BARBOUR COURT NURSING AND REHABILITATION CENTER,165.0,PRINCIPLE LONG TERM CARE,423.0
8780,BELAIRE,MFA,2065 Lyon St,Gastonia,NC,79,63,Corporate,Yes,HIGH,8755,BELAIRE HEALTH CARE CENTER,LIFEWORKS REHAB,80,76.2,BELAIRE HEALTH CARE CENTER,80.0,LIFEWORKS REHAB,768.0
8786,BLUMENTHAL NURSING AND REHAB,MFA,3724 Wireless Dr,Greensboro,NC,54,43,Corporate,Yes,HIGH,8764,BLUMENTHAL HEALTH AND REHABILITATION CENTER,CHOICE HEALTH MANAGEMENT,134,126.8,BLUMENTHAL HEALTH AND REHABILITATION CENTER,134.0,CHOICE HEALTH MANAGEMENT,140.0
8916,CENTRAL CONTINUING CARE-SNF/NF,INDEPENDENT,1287 Newsome St,Mount Airy,NC,134,107,Independent,Yes,HIGH,8915,CENTRAL CONTINUING CARE,,120,76.1,CENTRAL CONTINUING CARE,120.0,,
8942,CABARRUS HEALTH & REHABILITATION CENTER,MFA,430 Brookwood Ave NE,Concord,NC,121,97,Corporate,Yes,HIGH,8900,CABARRUS HEALTH AND REHABILITATION,LIFEWORKS REHAB,120,108.1,CABARRUS HEALTH AND REHABILITATION,120.0,LIFEWORKS REHAB,768.0
8968,CARDINAL HEALTHCARE AND REHAB CENTER,AVARDIS,931 N Aspen St,Lincolnton,NC,47,38,Corporate,Yes,HIGH,8904,CARDINAL HEALTHCARE AND REHAB,CONSULATE HEALTH CARE/INDEPENDENCE LIVING CENTERS/NSPIRE HEALTHCARE/RAYDIANT HEALTH CARE,63,58,CARDINAL HEALTHCARE AND REHAB,63.0,CONSULATE HEALTH CARE/INDEPENDENCE LIVING CENTERS/NSPIRE HEALTHCARE/RAYDIANT HEALTH CARE,158.0
8972,CAROL WOODS RETIREMENT COMMUNITY - BUILDING 7,"THE CHAPEL HILL RESIDENTIAL RETIREMENT CENTER, INC",750 Weaver Dairy Rd,Chapel Hill,NC,12,10,Corporate,No,HIGH,8905,CAROL WOODS,,30,23.4,CAROL WOODS,30.0,,
8984,CARROLTON OF FAYETTEVILLE,PRINCIPLE,2461 Legion Rd,Fayetteville,NC,86,69,Corporate,Yes,HIGH,9751,THE CARROLTON OF FAYETTEVILLE,CARROLTON,120,116.4,THE CARROLTON OF FAYETTEVILLE,120.0,CARROLTON NURSING HOMES,749.0
8985,CARROLTON OF LUMBERTON,CARROLTON,1170 Linkhaw Rd,Lumberton,NC,91,73,Corporate,Yes,HIGH,9752,THE CARROLTON OF LUMBERTON,CARROLTON,90,82.9,THE CARROLTON OF LUMBERTON,90.0,CARROLTON NURSING HOMES,749.0
8986,CARROLTON OF NASH,CARROLTON,7369 Hunter Hill Rd,Rocky Mount,NC,47,38,Corporate,Yes,HIGH,9753,THE CARROLTON OF NASH,CARROLTON,141,115.2,THE CARROLTON OF NASH,141.0,CARROLTON NURSING HOMES,749.0
8988,CARROLTON OF WILLIAMSTON,CARROLTON,119 Gatling St,Williamston,NC,122,98,Corporate,Yes,HIGH,9755,THE CARROLTON OF WILLIAMSTON,CARROLTON,154,114.5,THE CARROLTON OF WILLIAMSTON,154.0,CARROLTON NURSING HOMES,749.0
9004,CHERRY POINT BAY NURSING AND REHAB CENTER,PRINCIPLE,110 Mccotter Blvd,Havelock,NC,47,38,Corporate,Yes,HIGH,17969,CHERRY POINT BAY NURSING AND REHABILITATION CENTER,HILLCO LTD,80,64,CHERRY POINT BAY NURSING AND REHABILITATION CENTER,70.0,PRINCIPLE LONG TERM CARE,423.0
9008,CHOWAN RIVER NURSING AND REHAB CENTER,"RIVER NEUSE GROUP, LLC",1341 Paradise Rd,Edenton,NC,40,32,Corporate,Yes,HIGH,8921,CHOWAN RIVER NURSING AND REHABILITATION CENTER,PRINCIPLE LONG TERM CARE,130,64.1,CHOWAN RIVER NURSING AND REHABILITATION CENTER,130.0,PRINCIPLE LONG TERM CARE,423.0
9015,CLEAR CREEK NURSING AND REHABILITATION CENTER,PRINCIPLE,10506 Clear Creek Commerce Dr,Mint Hill,NC,87,70,Corporate,Yes,HIGH,8926,CLEAR CREEK NURSING & REHABILITATION CENTER,PRINCIPLE LONG TERM CARE,120,101.4,CLEAR CREEK NURSING & REHABILITATION CENTER,120.0,PRINCIPLE LONG TERM CARE,423.0
9028,COMPASS ASSISTED LIVING ROWAN,"COMPASS HEALTHCARE AND REHAB ROWAN, LLC",1404 S. Salisbury Ave,Spencer,NC,89,71,Independent,No,HIGH,8931,"COMPASS HEALTHCARE AND REHAB ROWAN, LLC",,70,64.7,"COMPASS HEALTHCARE AND REHAB ROWAN, LLC",70.0,,
9064,DEER PARK HEALTH & REHABILITATION,BRIGHTON,306 Deer Park Rd,Nebo,NC,104,83,Corporate,Yes,HIGH,9057,DEER PARK HEALTH AND REHABILITATION,,140,120.2,DEER PARK HEALTH AND REHABILITATION,140.0,,
9074,DURHAM NURSING & REHAB CENTER,MAXIMUS HEALTHCARE GROUP,411 S Lasalle St,Durham,NC,49,39,Corporate,Yes,HIGH,9059,DURHAM NURSING & REHABILITATION CENTER,MAXIMUS HEALTHCARE GROUP,126,85.4,DURHAM NURSING & REHABILITATION CENTER,126.0,MAXIMUS HEALTHCARE GROUP,338.0
9090,EAST CAROLINA REHAB AND WELLNESS,"EAST CAROLINA REHAB AND WELLNESS, LLC",2575 W 5Th St,Greenville,NC,65,52,Independent,Yes,HIGH,9077,EAST CAROLINA REHAB AND WELLNESS,,130,69.9,EAST CAROLINA REHAB AND WELLNESS,130.0,,
9117,FIVE OAKS MANOR,VENZA,413 Winecoff School Rd,Concord,NC,159,127,Corporate,Yes,HIGH,9104,FIVE OAKS REHABILITATION AND CARE CENTER,VENZA CARE MANAGEMENT,160,148.7,FIVE OAKS REHABILITATION AND CARE CENTER,160.0,VENZA CARE MANAGEMENT,614.0
9118,FLESHER'S FAIRVIEW REST HOME,"FLESHER'S FAIRVIEW REST HOME, INC",3016 Cane Creek Rd,Fairview,NC,64,51,Independent,No,HIGH,9105,FLESHERS FAIRVIEW HEALTH CARE,,106,49.6,FLESHERS FAIRVIEW HEALTH CARE,106.0,,
9119,FLETCHER REHABILITATION AND HEATHCARE CENTER,YAD,86 Old Airport Rd,Fletcher,NC,50,40,Corporate,Yes,HIGH,9106,FLETCHER REHABILITATION AND HEALTHCARE CENTER,CHOICE HEALTH MANAGEMENT,90,77.7,FLETCHER REHABILITATION AND HEALTHCARE CENTER,90.0,CHOICE HEALTH MANAGEMENT,140.0
9121,FORREST OAKES HEALTHCARE CENTER,AVARDIS,620 Heathwood Dr,Albemarle,NC,67,54,Corporate,Yes,HIGH,9107,FORREST OAKES HEALTHCARE CENTER,CONSULATE HEALTH CARE/INDEPENDENCE LIVING CENTERS/NSPIRE HEALTHCARE/RAYDIANT HEALTH CARE,60,51.1,FORREST OAKES HEALTHCARE CENTER,60.0,CONSULATE HEALTH CARE/INDEPENDENCE LIVING CENTERS/NSPIRE HEALTHCARE/RAYDIANT HEALTH CARE,158.0
9151,GASTONIA HEALTH AND REHAB,SABER HEALTHCARE GROUP,1770 Oak Hollow Rd,Gastonia,NC,34,27,Corporate,Yes,HIGH,9133,GASTONIA HEALTH & REHAB CENTER,SABER HEALTHCARE GROUP,60,54.9,GASTONIA HEALTH & REHAB CENTER,60.0,SABER HEALTHCARE GROUP,461.0
9155,GLENBRIDGE HEALTH AND REHABILITATION,BRIGHTON,211 Milton Brown Heirs Rd,Boone,NC,57,46,Corporate,Yes,HIGH,9137,GLENBRIDGE HEALTH AND REHABILTATION,,134,106.7,GLENBRIDGE HEALTH AND REHABILTATION,134.0,,
9161,GRACE NURSING CENTER,"GRACE MANAGEMENT, INC",109 Foothills Dr,Morganton,NC,47,38,Corporate,Yes,HIGH,9140,GRACE HEIGHTS HEALTH & REHABILITATION,SANSTONE HEALTH & REHABILITATION,120,101,GRACE HEIGHTS HEALTH & REHABILITATION,120.0,SANSTONE HEALTH & REHABILITATION,465.0
9199,HARMONY HALL NURSING AND REHAB,HARMONY SENOR SERVICES,312 Warren Ave,Kinston,NC,50,40,Corporate,Yes,HIGH,9179,HARMONY HALL NURSING AND REHABILITATION CENTER,PRINCIPLE LONG TERM CARE,175,111,HARMONY HALL NURSING AND REHABILITATION CENTER,175.0,PRINCIPLE LONG TERM CARE,423.0
9216,HENDERSON NURSING AND LIVING CENTER,MAXIMUS HEALTHCARE GROUP,2275 Ruin Creek Rd,Henderson,NC,32,26,Corporate,Yes,HIGH,9628,SENIOR CITIZENS HOME,MAXIMUS HEALTHCARE GROUP,60,56.7,SENIOR CITIZENS HOME,60.0,MAXIMUS HEALTHCARE GROUP,338.0
9236,HERTFORD HEALTH AND REHAB,"HERTFORD OPCO, LLC",1300 Don Juan Rd,Hertford,NC,47,38,Independent,Yes,HIGH,9184,HERTFORD REHABILITATION AND HEALTHCARE CENTER,SIMCHA HYMAN & NAFTALI ZANZIPER,78,70.9,HERTFORD REHABILITATION AND HEALTHCARE CENTER,78.0,SIMCHA HYMAN & NAFTALI ZANZIPER,580.0
9238,HICKORY FALLS HEALTH & REHAB,SANSTONE,100 Sunset St.,Granite Falls,NC,99,79,Corporate,Yes,HIGH,9185,HICKORY FALLS HEALTH AND REHABILITATION,SANSTONE HEALTH & REHABILITATION,120,112.1,HICKORY FALLS HEALTH AND REHABILITATION,120.0,SANSTONE HEALTH & REHABILITATION,465.0
9250,HOMESTEAD HILLS ASSISTED LIVING,HOMESTEAD HILLS RETIREMENT LIMITED PARTNERSHIP,2101 Homestead Hills Dr,Winston-Salem,NC,66,53,Independent,No,HIGH,9192,HOMESTEAD HILLS,SENIOR LIVING COMMUNITIES,40,28.7,HOMESTEAD HILLS,40.0,SENIOR LIVING COMMUNITIES,470.0
9273,JUNIPER GARDENS,IVY MANAGEMENT GROUP,4414 Wilkinson Blvd,Gastonia,NC,31,25,Independent,Yes,HIGH,9773,THE IVY AT GASTONIA LLC,SIMCHA HYMAN & NAFTALI ZANZIPER,50,41.1,THE IVY AT GASTONIA LLC,50.0,SIMCHA HYMAN & NAFTALI ZANZIPER,580.0
9279,KANNAPOLIS HEALTH AND REHABILITATION,AVARDIS,1810 Concord Lake Rd,Kannapolis,NC,101,81,Corporate,Yes,HIGH,9791,TRANSITIONAL HEALTH SERVICES OF KANNAPOLIS,CONSULATE HEALTH CARE/INDEPENDENCE LIVING CENTERS/NSPIRE HEALTHCARE/RAYDIANT HEALTH CARE,107,86.1,TRANSITIONAL HEALTH SERVICES OF KANNAPOLIS,107.0,CONSULATE HEALTH CARE/INDEPENDENCE LIVING CENTERS/NSPIRE HEALTHCARE/RAYDIANT HEALTH CARE,158.0
9284,KING HEALTH AND REHABILITATION CENTER,MFA,115 White Rd,King,NC,105,84,Corporate,Yes,HIGH,9950,UNIVERSAL HEALTH CARE/KING,LIFEWORKS REHAB,96,92.6,UNIVERSAL HEALTH CARE/KING,96.0,LIFEWORKS REHAB,768.0
9314,LAKE PARK NURSING AND REHABILITATION CENTER,PRINCIPLE,3315 Faith Church Rd,Indian Trail,NC,75,60,Corporate,Yes,HIGH,9290,LAKE PARK NURSING AND REHABILITATION CENTER,PRINCIPLE LONG TERM CARE,120,96.4,LAKE PARK NURSING AND REHABILITATION CENTER,120.0,PRINCIPLE LONG TERM CARE,423.0
9315,LAKESIDE HEALTH AND REHAB,SABER HEALTHCARE GROUP,13825 Hunton Ln,Huntersville,NC,110,88,Corporate,Yes,HIGH,9291,LAKESIDE HEALTH & REHAB CENTER,SABER HEALTHCARE GROUP,114,106.5,LAKESIDE HEALTH & REHAB CENTER,114.0,SABER HEALTHCARE GROUP,461.0
9328,LIBERTY COMMONS NSG AND REHAB OF LEE COUNTY,LIBERTY,310 Commerce Dr,Sanford,NC,54,43,Corporate,Yes,HIGH,9300,LIBERTY COMMONS NSG AND REHAB CTR OF LEE COUNTY,LIBERTY SENIOR LIVING,80,77.3,LIBERTY COMMONS NSG AND REHAB CTR OF LEE COUNTY,80.0,LIBERTY SENIOR LIVING,310.0
9329,LIBERTY COMMONS NURSING AND REHAB OF ALAMANCE,LIBERTY,791 Boone Station Dr,Burlington,NC,123,98,Corporate,Yes,HIGH,9301,LIBERTY COMMONS NURSING & REHAB ALAMANCE,,122,102,LIBERTY COMMONS NURSING & REHAB ALAMANCE,122.0,,
9331,LOUISBURG HEALTHCARE & REHABILITATION CENTER,LIBERTY,202 Smoketree Way,Louisburg,NC,89,71,Corporate,Yes,HIGH,9311,LOUISBURG HEALTHCARE & REHABILITATION CENTER,LIBERTY SENIOR LIVING,92,84.4,LOUISBURG HEALTHCARE & REHABILITATION CENTER,92.0,LIBERTY SENIOR LIVING,310.0
9369,MATTHEWS HEALTH AND REHAB,SABER HEALTHCARE GROUP,600 Fullwood Ln,Matthews,NC,89,71,Corporate,Yes,HIGH,9343,MATTHEWS HEALTH & REHAB CENTER,SABER HEALTHCARE GROUP,166,120.6,MATTHEWS HEALTH & REHAB CENTER,166.0,SABER HEALTHCARE GROUP,461.0
9419,NC STATE VETERANS HOME - BLACK MOUNTAIN,PRUITT HEALTH,62 Lake Eden Rd,Black Mountain,NC,56,45,Corporate,Yes,HIGH,19296,NC STATE VETERANS HOME-BLACK MOUNTAIN,,120,96,NC STATE VETERANS HOME-BLACK MOUNTAIN,100.0,,
9440,NORTH CAROLINA STATE VETERANS HOME - KINSTON,PRUITT HEALTH,2150 Hull Rd,Kinston,NC,96,77,Corporate,Yes,HIGH,9418,NC STATE VETERANS HOME-KINSTON,,100,92.2,NC STATE VETERANS HOME-KINSTON,100.0,,
9510,PARKVIEW HEALTH AND REHAB CENTER,INDEPENDENT,1716 Legion Rd,Chapel Hill,NC,41,33,Independent,Yes,HIGH,9463,PARKVIEW HEALTH & REHAB CENTER,LIBERTY SENIOR LIVING,108,99.8,PARKVIEW HEALTH & REHAB CENTER,108.0,LIBERTY SENIOR LIVING,310.0
9516,PEAK RESOURCES CHARLOTTE,PEAK RESOURCES,3223 Central Ave,Charlotte,NC,130,104,Corporate,Yes,HIGH,9468,PEAK RESOURCES - CHARLOTTE,PEAK RESOURCES,142,110,PEAK RESOURCES - CHARLOTTE,142.0,"PEAK RESOURCES, INC.",397.0
9519,PEAK RESOURCES GASTONIA,PEAK RESOURCES,2780 X Ray Dr,Gastonia,NC,94,75,Corporate,Yes,HIGH,9465,PEAK RESOURCES -  GASTONIA,PEAK RESOURCES,104,94.7,PEAK RESOURCES -  GASTONIA,104.0,"PEAK RESOURCES, INC.",397.0
9521,PEAK RESOURCES SHELBY,PEAK RESOURCES,1101 N Morgan St,Shelby,NC,86,69,Corporate,Yes,HIGH,9470,PEAK RESOURCES - SHELBY,,100,71.6,PEAK RESOURCES - SHELBY,100.0,,
9523,PERSON MEMORIAL HOSPITAL EXTENDED CARE UNIT,PERSON MEMORIAL HOSPITAL,615 Ridge Rd,Roxboro,NC,32,26,Independent,Yes,HIGH,9480,PERSON MEMORIAL HOSPITAL,LIFEPOINT HOSPITALS,56,53.6,PERSON MEMORIAL HOSPITAL,56.0,LIFEPOINT HOSPITALS,314.0
9526,PIEDMONT HEALTH AND REHAB,SABER HEALTHCARE GROUP,610 W Fisher St,Salisbury,NC,40,32,Corporate,Yes,HIGH,9483,PIEDMONT HEALTH & REHAB CENTER,SABER HEALTHCARE GROUP,58,44.6,PIEDMONT HEALTH & REHAB CENTER,58.0,SABER HEALTHCARE GROUP,461.0
9537,PINEVILLE REHAB AND LIVING CENTER,CCH HEALTHCARE,1010 Lakeview Dr,Pineville,NC,58,46,Corporate,Yes,HIGH,9488,PINEVILLE REHABILITATION AND LIVING CTR,CCH HEALTHCARE,106,87.6,PINEVILLE REHABILITATION AND LIVING CTR,106.0,CCH HEALTHCARE,124.0
9541,PREMIER LIVING AND REHAB,INDEPENDENT,106 Cameron St,Lake Waccamaw,NC,76,61,Independent,Yes,HIGH,9491,PREMIER LIVING AND REHAB CENTER,,127,61.9,PREMIER LIVING AND REHAB CENTER,127.0,,
9550,PRUITTHEALTH - CAROLINA POINT,PRUITT HEALTH,5935 Mount Sinai Rd,Durham,NC,37,30,Corporate,Yes,HIGH,9495,PRUITTHEALTH-CAROLINA POINT,PRUITTHEALTH,138,89.8,PRUITTHEALTH-CAROLINA POINT,138.0,PRUITTHEALTH,434.0
9552,PRUITTHEALTH - DURHAM,PRUITT HEALTH,3100 Erwin Rd,Durham,NC,40,32,Corporate,Yes,HIGH,9497,PRUITTHEALTH-DURHAM,PRUITTHEALTH,125,108.1,PRUITTHEALTH-DURHAM,125.0,PRUITTHEALTH,434.0
9553,PRUITTHEALTH - ELKIN,PRUITT HEALTH,560 Johnson Ridge Rd,Elkin,NC,34,27,Corporate,Yes,HIGH,9498,PRUITTHEALTH-ELKIN,PRUITTHEALTH,100,89.6,PRUITTHEALTH-ELKIN,100.0,PRUITTHEALTH,434.0
9554,PRUITTHEALTH - FARMVILLE,PRUITT HEALTH,4351 S Main St,Farmville,NC,53,42,Corporate,Yes,HIGH,9499,PRUITTHEALTH-FARMVILLE,PRUITTHEALTH,56,50.5,PRUITTHEALTH-FARMVILLE,56.0,PRUITTHEALTH,434.0
9555,PRUITTHEALTH - NEUSE,PRUITT HEALTH,1303 Health Dr,New Bern,NC,40,32,Corporate,Yes,HIGH,9500,PRUITTHEALTH-NEUSE,PRUITTHEALTH,110,87.4,PRUITTHEALTH-NEUSE,110.0,PRUITTHEALTH,434.0
9556,PRUITTHEALTH - RALEIGH,PRUITT HEALTH,2420 Lake Wheeler Rd,Raleigh,NC,54,43,Corporate,Yes,HIGH,9501,PRUITTHEALTH-RALEIGH,PRUITTHEALTH,150,143.8,PRUITTHEALTH-RALEIGH,150.0,PRUITTHEALTH,434.0
9557,PRUITTHEALTH - ROCKINGHAM,PRUITT HEALTH,804 S Long Dr,Rockingham,NC,57,46,Corporate,Yes,HIGH,9502,PRUITTHEALTH-ROCKINGHAM,PRUITTHEALTH,120,73.3,PRUITTHEALTH-ROCKINGHAM,120.0,PRUITTHEALTH,434.0
9561,QUAILHAVEN HEALTHCARE CENTER,INDEPENDENT,155 Blake Blvd,Pinehurst,NC,28,22,Independent,Yes,HIGH,18822,INN AT QUAIL HAVEN VILLAGE,QUAIL HAVEN PROPERTIES OF PINEHURST LLC,70,56,INN AT QUAIL HAVEN VILLAGE,60.0,LIBERTY SENIOR LIVING,310.0
9577,RALEIGH REHABILITATION CENTER,"SOUTHERN HEALTHCARE MANAGEMENT, LLC",616 Wade Ave,Raleigh,NC,126,101,Corporate,Yes,HIGH,9562,RALEIGH REHABILITATION CENTER,SOVEREIGN HEALTHCARE HOLDINGS,157,136.3,RALEIGH REHABILITATION CENTER,157.0,SOVEREIGN HEALTHCARE HOLDINGS,482.0
9595,RIDGEWOOD REHABILITATION AND LIVING CENTER,CCH HEALTHCARE,1624 Highland Dr,Washington,NC,34,27,Corporate,Yes,HIGH,9568,RIDGEWOOD LIVING & REHAB CENTER,CCH HEALTHCARE,128,115.5,RIDGEWOOD LIVING & REHAB CENTER,128.0,CCH HEALTHCARE,124.0
9596,RIVER BEND HEALTH & REHABILITATION ALF,BRIGHTON,213 Richmond Hill Dr.,Asheville,NC,29,23,Corporate,Yes,HIGH,19740,RIVER BEND HEALTH AND REHABILITATION,ASHEVILLE NC PROPERTY HOLDINGS LLC,150,120,RIVER BEND HEALTH AND REHABILITATION,100.0,,
9597,RIVER BEND HEALTH & REHABILITATION SNF,BRIGHTON,213 Richmond Hill Dr.,Asheville,NC,92,74,Corporate,Yes,HIGH,19740,RIVER BEND HEALTH AND REHABILITATION,ASHEVILLE NC PROPERTY HOLDINGS LLC,150,120,RIVER BEND HEALTH AND REHABILITATION,100.0,,
9599,RIVER TRACE NURSING AND REHABILITATION CENTER,PRINCIPLE,250 Lovers Ln,Washington,NC,126,101,Corporate,Yes,HIGH,9571,RIVER TRACE NURSING AND REHABILITATION CENTER,PRINCIPLE LONG TERM CARE,140,121,RIVER TRACE NURSING AND REHABILITATION CENTER,140.0,PRINCIPLE LONG TERM CARE,423.0
9618,ROXBORO HEALTHCARE AND REHABILITATION CENTER,LIBERTY,901 Ridge Rd,Roxboro,NC,97,78,Corporate,Yes,HIGH,9575,ROXBORO HEALTHCARE & REHAB CENTER,LIBERTY SENIOR LIVING,140,85.4,ROXBORO HEALTHCARE & REHAB CENTER,140.0,LIBERTY SENIOR LIVING,310.0
9665,SCOTTISH PINES REHAB AND NURSING CENTER,INDEPENDENT,620 Johns Rd,Laurinburg,NC,87,70,Independent,Yes,HIGH,9627,SCOTTISH PINES REHABILITATION AND NURSING CENTER,CENTURY CARE MANAGEMENT,149,118.2,SCOTTISH PINES REHABILITATION AND NURSING CENTER,149.0,CENTURY CARE MANAGEMENT,131.0
9677,SILER CITY CENTER,GENESIS,900 W Dolphin St,Siler City,NC,103,82,Corporate,Yes,HIGH,9636,SILER CITY CENTER,GENESIS HEALTHCARE,150,139,SILER CITY CENTER,150.0,GENESIS HEALTHCARE,237.0
9678,SILVER BLUFF VILLAGE-ARROWHEAD COVE (VILLAGE HOME,LIBERTY,100 Silver Bluff Dr,Canton,NC,12,10,Corporate,Yes,HIGH,9637,SILVER BLUFF INC,,131,117.4,SILVER BLUFF INC,131.0,,
9679,SILVER BLUFF VILLAGE-SNF,LIBERTY,100 Silver Bluff Dr,Canton,NC,86,69,Corporate,Yes,HIGH,9637,SILVER BLUFF INC,,131,117.4,SILVER BLUFF INC,131.0,,
9681,SMOKY RIDGE HEALTH & REHABILITATION,BRIGHTON,310 Pensacola Rd,Burnsville,NC,138,110,Corporate,Yes,HIGH,9642,SMOKY RIDGE HEALTH AND REHABILITATION,,140,98.2,SMOKY RIDGE HEALTH AND REHABILITATION,140.0,,
9695,SOUTHPOINT HEALTH AND REHAB OF DURHAM,INDEPENDENT,6000 Fayetteville Rd,Durham,NC,75,60,Independent,Yes,HIGH,9643,SOUTHPOINT REHABILITATION AND HEALTHCARE CENTER,SIMCHA HYMAN & NAFTALI ZANZIPER,140,130.1,SOUTHPOINT REHABILITATION AND HEALTHCARE CENTER,140.0,SIMCHA HYMAN & NAFTALI ZANZIPER,580.0
9727,STONECREEK HEALTH & REHAB,SANSTONE,455 Victoria Rd,Asheville,NC,59,47,Corporate,Yes,HIGH,9649,STONECREEK HEALTH AND REHABILITATION,SANSTONE HEALTH & REHABILITATION,120,98.2,STONECREEK HEALTH AND REHABILITATION,120.0,SANSTONE HEALTH & REHABILITATION,465.0
9746,"SURRY COMMUNITY HEALTH CENTER BY HARBORVIEW, LLC.",INDEPENDENT,542 Allred Mill Rd,Mount Airy,NC,109,87,Independent,Yes,HIGH,9652,SURRY COMMUNITY HEALTH CENTER BY HARBORVIEW,HARBORVIEW HEALTH SYSTEMS,120,112.2,SURRY COMMUNITY HEALTH CENTER BY HARBORVIEW,120.0,HARBORVIEW HEALTH SYSTEMS,246.0
9806,TAYLOR GLEN,STORYPOINT,3700 Taylor Glen Ln,Concord,NC,17,14,Corporate,Yes,HIGH,9761,THE GARDENS OF TAYLOR GLEN RET COM,,8,1.8,THE GARDENS OF TAYLOR GLEN RET COM,8.0,,
9852,THE CAROL WOODS RETIREMENT COMMUNITY - BUILDING 6,"THE CHAPEL HILL RESIDENTIAL RETIREMENT CENTER, INC",750 Weaver Dairy Rd,Chapel Hill,NC,12,10,Corporate,No,HIGH,8905,CAROL WOODS,,30,23.4,CAROL WOODS,30.0,,
9872,THE GREENS AT LINCOLNTON,CCH HEALTHCARE,515 S. Generals Blvd,Lincolnton,NC,118,94,Corporate,Yes,HIGH,20282,THE GREENS AT LINCOLNTON,SMV LINCOLNTON LLC,128,102,THE GREENS AT LINCOLNTON,117.0,CCH HEALTHCARE,124.0
9873,THE GREENS AT PINEHURST REHAB AND LIVING CE,INDEPENDENT,205 Rattlesnake Trail,Pinehurst,NC,30,24,Independent,Yes,HIGH,9769,THE GREENS AT PINEHURST REHAB & LIVING CENTER,CCH HEALTHCARE,120,87.2,THE GREENS AT PINEHURST REHAB & LIVING CENTER,120.0,CCH HEALTHCARE,124.0
9904,THE LAURELS OF SALISBURY,LAUREL HEALTH CARE COMPANY,215 Lash Dr,Salisbury,NC,31,25,Independent,Yes,HIGH,9779,THE LAURELS OF SALISBURY,CIENA HEALTHCARE/LAUREL HEALTH CARE,80,56.8,THE LAURELS OF SALISBURY,80.0,CIENA HEALTHCARE/LAUREL HEALTH CARE,144.0
9908,THE LODGE AT ROCKY MOUNT HEALTH & REHAB,SANSTONE,3322 Village Rd,Rocky Mount,NC,118,94,Corporate,Yes,HIGH,9782,THE LODGE AT ROCKY MOUNT HEALTH AND REHABILITATION,SANSTONE HEALTH & REHABILITATION,100,83.8,THE LODGE AT ROCKY MOUNT HEALTH AND REHABILITATION,100.0,SANSTONE HEALTH & REHABILITATION,465.0
9912,THE OAKS - BREVARD,PRUITT HEALTH,300 Morris Rd,Brevard,NC,46,37,Corporate,Yes,HIGH,20390,THE OAKS-BREVARD,IVY HILL PROPERTIES INC,134,107,THE OAKS-BREVARD,110.0,PRUITTHEALTH,434.0
9917,THE SHAIRE CENTER,"THE SHAIRE CENTER, INC. / SHAIRE TOO",1450 Shaire Center Dr,Lenoir,NC,82,66,Independent,No,HIGH,9629,SHAIRE NURSING CENTER,,60,51.7,SHAIRE NURSING CENTER,60.0,,
9933,TRINITY ELMS SNF,LUTHERAN SERVICES CAROLINA,7449 Fair Oaks Dr,Clemmons,NC,40,32,Corporate,Yes,HIGH,9794,TRINITY ELMS,LUTHERAN SERVICES CAROLINAS,100,90.1,TRINITY ELMS,100.0,LUTHERAN SERVICES CAROLINAS,327.0
9934,TRINITY GLEN,LUTHERAN LIFE VILLAGES,849 Waterworks Rd,Winston-Salem,NC,67,54,Corporate,Yes,HIGH,9795,TRINITY GLEN,LUTHERAN SERVICES CAROLINAS,117,107.4,TRINITY GLEN,117.0,LUTHERAN SERVICES CAROLINAS,327.0
